301,302,445.74
302,303,3752.83
303,304,1977.33
304,305,4530.82
305,306,2879.00
306,307,1423.40
307,308,1557.65
308,309,1920.70
309,310,390.99
310,311,29.00
311,312,4408.29
312,313,3673.43
313,314,4617.65
314,315,2240.61
315,316,3839.31
316,317,745.45
317,318,4659.58
318,319,3558.63
319,320,4482.15
320,321,4647.83
321,322,3672.71
322,323,4553.13
323,324,2846.04
324,325,4599.34
325,326,2961.12
326,327,3907.47
327,328,3202.67
328,329,3427.85
329,330,1821.19
330,331,1995.28
331,332,474.18
332,333,1125.25
333,334,4680.19
334,335,4619.41
335,336,3279.59
336,337,3568.68
337,338,3404.98
338,339,4041.06
339,340,3693.19
340,341,1308.61
341,342,3721.23
342,343,1523.61
343,344,4957.72
344,345,3931.44
345,346,1545.14
346,347,4914.40
347,348,1218.85
348,349,438.89
349,350,3096.93
350,351,3531.33
351,352,2099.75
352,353,493.12
353,354,57.38
354,355,3308.84
355,356,233.99
356,357,2485.59
357,358,64.17
358,359,2955.53
359,360,758.51
360,361,4081.48
361,362,1009.68
362,363,4172.07
363,364,1174.66
364,365,3933.62
365,366,4059.92
366,367,213.94
367,368,942.93
368,369,2567.23
369,370,2514.79
370,371,1103.58
371,372,1800.95
372,373,4467.96
373,374,4600.28
374,375,1967.60
375,376,2846.10
376,377,39.97
377,378,3424.78
378,379,1501.81
379,380,4801.25
380,381,4208.98
381,382,2641.57
382,383,4397.27
383,384,1898.37
384,385,2845.49
385,386,4125.60
386,387,2770.20
387,388,3249.25
388,389,332.35
389,390,4832.13
390,391,3592.40
391,392,4899.68
392,393,3354.39
393,394,4971.74
394,395,1919.69
395,396,718.69
396,397,1861.70
397,398,1469.18
398,399,366.69
399,400,3887.40
400,401,4324.04
401,402,1006.54
402,403,3919.86
403,404,2055.10
404,405,2558.25
405,406,4445.20
406,407,1508.67
407,408,4546.67
408,409,4145.57
409,410,2510.05
410,411,2174.44
411,412,2343.77
412,413,2672.31
413,414,3309.33
414,415,795.61
415,416,3907.39
416,417,1751.95
417,418,2916.47
418,419,1184.60
419,420,3614.78
420,421,4840.70
421,422,4540.77
422,423,2987.54
423,424,2915.00
424,425,3236.69
425,426,3019.22
426,427,49.99
427,428,958.37
428,429,1477.98
429,430,4386.66
430,431,3147.23
431,432,2050.09
432,433,855.50
433,434,12.61
434,435,2830.15
435,436,1837.53
436,437,3435.19
437,438,4202.20
438,439,684.70
439,440,2229.53
440,441,2612.29
441,442,3561.75
442,443,844.95
443,444,1243.79
444,445,4080.02
445,446,4412.09
446,447,1027.52
447,448,4442.91
448,449,3256.17
449,450,3689.72
450,451,725.20
451,452,1688.39
452,453,1690.12
453,454,4977.89
454,455,3498.91
455,456,2423.39
456,457,4703.89
457,458,778.89
458,459,3244.99
459,460,1792.22
460,461,69.86
461,462,707.43
462,463,1357.73
463,464,4919.67
464,465,4316.45
465,466,4644.58
466,467,151.39
467,468,1882.07
468,469,667.62
469,470,4823.84
470,471,2281.61
471,472,1440.61
472,473,4558.66
473,474,4801.68
474,475,3382.82
475,476,4996.75
476,477,2836.61
477,478,400.20
478,479,1533.82
479,480,2784.28
480,481,729.61
481,482,750.11
482,483,3420.19
483,484,343.76
484,485,103.78
485,486,4221.17
486,487,1520.13
487,488,1408.73
488,489,3717.20
489,490,1169.82
490,491,487.23
491,492,1475.06
492,493,2706.88
493,494,2215.52
494,495,4575.03
495,496,298.22
496,497,4513.00
497,498,1758.39
498,499,1749.10
499,500,3798.79
500,501,2307.73
501,502,4732.68
502,503,1047.35
503,504,3885.36
504,505,20.23
505,506,1568.38
506,507,1832.51
507,508,461.92
508,509,1271.48
509,510,2081.33
510,511,2249.90
511,512,403.84
512,513,2808.84
513,514,3224.85
514,515,973.70
515,516,275.50
516,517,90.41
517,518,2425.92
518,519,1889.94
519,520,1232.42
520,521,80.74
521,522,906.54
522,523,2776.87
523,524,4517.15
524,525,269.72
525,526,1200.71
526,527,4579.65
527,528,3330.58
528,529,3093.91
529,530,902.11
530,531,4196.42
531,532,4998.81
532,533,3995.54
533,534,1329.17
534,535,4989.81
535,536,3426.08
536,537,4837.68
537,538,3873.52
538,539,2281.15
539,540,3754.07
540,541,1133.61
541,542,2666.44
542,543,3220.11
543,544,4062.54
544,545,3470.53
545,546,3809.73
546,547,3914.16
547,548,1435.66
548,549,4883.26
549,550,1415.81
550,551,603.30
551,552,3588.98
552,553,3068.99
553,554,1146.17
554,555,1755.17
555,556,1546.49
556,557,2514.24
557,558,2062.54
558,559,1487.32
559,560,4824.27
560,561,2855.77
561,562,997.70
562,563,4185.01
563,564,4344.46
564,565,768.12
565,566,3145.81
566,567,1573.64
567,568,228.32
568,569,2481.00
569,570,1769.09
570,571,593.19
571,572,2582.57
572,573,1361.43
573,574,716.34
574,575,1052.85
575,576,1306.50
576,577,2675.53
577,578,2561.28
578,579,105.17
579,580,2735.84
580,581,2307.49
581,582,4657.02
582,583,125.31
583,584,417.08
584,585,3439.71
585,586,3185.96
586,587,3025.80
587,588,1620.62
588,589,4569.79
589,590,1247.81
590,591,3050.54
591,592,1284.32
592,593,2114.12
593,594,4669.35
594,595,1818.77
595,596,590.02
596,597,202.92
597,598,3500.97
598,599,3687.74
599,600,3459.41
600,601,3260.13
601,602,3272.76
602,603,302.31
603,604,3855.41
604,605,694.27
605,606,4248.72
606,607,4430.65
607,608,2375.57
608,609,1966.10
609,610,1343.87
610,611,2912.90
611,612,3200.72
612,613,4968.75
613,614,1563.05
614,615,2944.19
615,616,4511.58
616,617,3916.78
617,618,3984.46
618,619,83.21
619,620,2483.83
620,621,429.99
621,622,262.11
622,623,415.14
623,624,4177.62
624,625,3393.87
625,626,2900.42
626,627,1694.98
627,628,131.09
628,629,3899.31
629,630,4020.93
630,631,4701.76
631,632,1660.37
632,633,2177.27
633,634,394.89
634,635,3926.25
635,636,1221.92
636,637,3177.10
637,638,2420.37
638,639,595.04
639,640,2419.55
640,641,3655.18
641,642,2776.58
642,643,2980.61
643,644,279.25
644,645,714.97
645,646,967.91
646,647,2107.75
647,648,1901.44
648,649,1117.78
649,650,1329.72
650,651,3288.27
651,652,2907.83
652,653,466.00
653,654,1032.76
654,655,1964.29
655,656,4087.43
656,657,36.09
657,658,1229.65
658,659,1834.96
659,660,4267.13
660,661,2502.54
661,662,4995.73
662,663,490.27
663,664,1704.84
664,665,2257.50
665,666,3137.56
666,667,4806.02
667,668,2654.48
668,669,3488.47
669,670,4930.46
670,671,3962.06
671,672,673.96
672,673,1827.06
673,674,4000.42
674,675,1670.47
675,676,4049.00
676,677,618.39
677,678,1252.16
678,679,2192.33
679,680,1237.87
680,681,3122.84
681,682,1785.52
682,683,234.24
683,684,3913.82
684,685,2756.08
685,686,2075.47
686,687,1260.94
687,688,970.72
688,689,1945.53
689,690,3206.30
690,691,3903.18
691,692,2401.34
692,693,2204.34
693,694,1161.70
694,695,504.31
695,696,4291.80
696,697,4222.76
697,698,565.52
698,699,1264.71
699,700,1809.59
700,701,2267.74
701,702,3830.49
702,703,3761.01
703,704,1239.52
704,705,1724.38
705,706,3041.51
706,707,57.34
707,708,2167.84
708,709,4646.31
709,710,2937.74
710,711,3801.28
711,712,759.48
712,713,2030.72
713,714,1839.57
714,715,1713.89
715,716,472.67
716,717,4515.99
717,718,2761.17
718,719,4898.70
719,720,2397.58
720,721,2536.86
721,722,1036.66
722,723,4603.40
723,724,4436.80
724,725,690.09
725,726,1004.35
726,727,4533.50
727,728,4153.72
728,729,2661.26
729,730,139.09
730,731,252.57
731,732,1182.27
732,733,3079.51
733,734,1250.57
734,735,4511.85
735,736,4937.13
736,737,2131.32
737,738,2923.18
738,739,2517.87
739,740,4980.40
740,741,2537.02
741,742,3085.05
742,743,1983.03
743,744,656.09
744,745,1323.60
745,746,3938.36
746,747,1519.52
747,748,1362.17
748,749,2441.77
749,750,2969.85
750,751,1285.98
751,752,2388.29
752,753,2519.97
753,754,3004.57
754,755,1309.81
755,756,2837.89
756,757,2497.30
757,758,2625.82
758,759,4087.57
759,760,659.57
760,761,275.89
761,762,2630.37
762,763,4328.41
763,764,1483.72
764,765,2893.60
765,766,1079.77
766,767,1979.63
767,768,1818.76
768,769,2298.28
769,770,2347.87
770,771,946.40
771,772,4671.18
772,773,672.04
773,774,1887.00
774,775,4943.41
775,776,594.53
776,777,4641.79
777,778,254.71
778,779,1241.08
779,780,3264.87
780,781,809.03
781,782,346.24
782,783,4028.93
783,784,4475.64
784,785,290.99
785,786,4469.65
786,787,1554.79
787,788,2600.56
788,789,4204.96
789,790,4475.63
790,791,2427.30
791,792,1574.60
792,793,4968.11
793,794,694.93
794,795,2088.89
795,796,4142.71
796,797,1338.14
797,798,360.08
798,799,4236.12
799,800,4705.23
800,801,4823.21
801,802,3739.57
802,803,1300.65
803,804,2471.58
804,805,4459.56
805,806,2167.09
806,807,272.89
807,808,323.10
808,809,4006.63
809,810,902.12
810,811,4497.58
811,812,4704.64
812,813,2071.64
813,814,4290.90
814,815,2914.53
815,816,2461.25
816,817,3884.15
817,818,30.24
818,819,1675.34
819,820,1117.22
820,821,657.75
821,822,4563.33
822,823,4740.58
823,824,3735.84
824,825,805.40
825,826,889.81
826,827,1646.70
827,828,3725.26
828,829,3957.30
829,830,4204.44
830,831,2585.02
831,832,259.72
832,833,4739.81
833,834,4793.82
834,835,3207.93
835,836,4898.99
836,837,4958.46
837,838,888.11
838,839,3465.38
839,840,1611.18
840,841,1732.90
841,842,1024.08
842,843,438.66
843,844,4882.54
844,845,3540.14
845,846,4889.30
846,847,2593.67
847,848,2133.68
848,849,3867.54
849,850,2545.98
850,851,2197.44
851,852,2526.34
852,853,2078.74
853,854,64.81
854,855,1035.58
855,856,3242.00
856,857,143.37
857,858,3981.36
858,859,4062.77
859,860,1649.64
860,861,2857.96
861,862,4629.73
862,863,2130.15
863,864,2140.06
864,865,1597.32
865,866,1628.06
866,867,2869.25
867,868,4622.67
868,869,3449.14
869,870,3306.02
870,871,1433.54
871,872,3175.30
872,873,1950.25
873,874,3932.23
874,875,2756.74
875,876,3354.07
876,877,178.09
877,878,3749.39
878,879,1840.87
879,880,1480.73
880,881,3415.67
881,882,1537.58
882,883,228.15
883,884,2065.99
884,885,383.29
885,886,1966.74
886,887,4122.69
887,888,269.50
888,889,2997.31
889,890,4263.30
890,891,4468.95
891,892,821.25
892,893,4231.30
893,894,4712.07
894,895,1295.18
895,896,2284.16
896,897,251.64
897,898,9.30
898,899,3988.17
899,900,1606.67
900,901,4370.77
901,902,3553.68
902,903,4937.00
903,904,426.43
904,905,167.26
905,906,1736.71
906,907,4773.73
907,908,36.28
908,909,3320.47
909,910,1137.31
910,911,3115.07
911,912,4708.16
912,913,419.99
913,914,185.24
914,915,2457.47
915,916,4439.36
916,917,2435.94
917,918,4819.97
918,919,3990.03
919,920,1159.88
920,921,1896.46
921,922,1637.25
922,923,2387.51
923,924,3206.56
924,925,220.60
925,926,155.51
926,927,1279.84
927,928,2932.78
928,929,4850.64
929,930,1098.37
930,931,3259.34
931,932,1283.45
932,933,816.84
933,934,4869.46
934,935,4160.56
935,936,1521.69
936,937,1145.60
937,938,1483.43
938,939,1755.65
939,940,803.44
940,941,521.62
941,942,1160.81
942,943,739.29
943,944,543.53
944,945,2349.22
945,946,2627.82
946,947,1262.84
947,948,2592.26
948,949,4287.57
949,950,3149.95
950,951,4810.54
951,952,3992.05
952,953,664.17
953,954,3228.82
954,955,1659.13
955,956,2068.62
956,957,529.51
957,958,2406.56
958,959,4842.99
959,960,3926.00
960,961,3470.25
961,962,3642.79
962,963,4717.16
963,964,3712.92
964,965,920.66
965,966,4262.13
966,967,311.41
967,968,2532.20
968,969,3578.62
969,970,1479.36
970,971,723.62
971,972,4995.27
972,973,3886.48
973,974,393.02
974,975,2653.10
975,976,4115.42
976,977,4597.67
977,978,123.41
978,979,4312.76
979,980,40.67
980,981,625.33
981,982,4272.39
982,983,3243.19
983,984,1253.31
984,985,2448.83
985,986,447.19
986,987,2660.51
987,988,3605.58
988,989,3853.79
989,990,2103.64
990,991,0.13
991,992,1264.30
992,993,637.13
993,994,4280.80
994,995,1677.52
995,996,759.79
996,997,4708.78
997,998,3423.77
998,999,471.22
999,1000,1682.56
